seqnames_dar,start_dar,end_dar,width_dar,strand_dar,cell_type_dar,logFC_dar,distance,seqnames_degs,start_deg,end_deg,width_deg,strand_deg,cell_type_deg,gene_name,gene_biotype,DAR_deg_overlap,log2FC_deg
chr7,143836466,143836966,501,*,CD8+_T_Cells,-0.141395926,454886,chr7,143379080,143381579,2500,*,CD4_CTL,ZYX,protein_coding,FALSE,0.217139712
chr9,129886792,129887292,501,*,CD8+_T_Cells,0.215516492,710740,chr9,129173552,129176051,2500,*,MAIT,IER5L,protein_coding,FALSE,-0.190883122
chr19,16366486,16366986,501,*,CD8+_T_Cells,0.169021238,41169,chr19,16322817,16325316,2500,*,CD4_CTL,KLF2,protein_coding,FALSE,0.432626004
chr21,46423860,46424360,501,*,CD8+_T_Cells,0.171161868,32538,chr21,46456899,46459398,2500,*,NK_CD56bright,DIP2A,protein_coding,FALSE,0.23674324
chr2,46535353,46535853,501,*,CD8+_T_Cells,0.138965508,622228,chr2,47158082,47160581,2500,*,B_naive,CALM2,protein_coding,FALSE,-0.173355246
chr2,160406835,160407335,501,*,CD8+_T_Cells,0.160227576,1909504,chr2,162316840,162319339,2500,*,CD14_Mono,GCA,protein_coding,FALSE,-0.143545021
chr1,110982286,110982786,501,*,CD8+_T_Cells,0.154933858,108632,chr1,110871154,110873653,2500,*,CD4_CTL,CD53,protein_coding,FALSE,0.156301752
chr19,14031417,14031917,501,*,CD8+_T_Cells,0.263186839,480852,chr19,14512770,14515269,2500,*,CD8_TCM,DNAJB1,protein_coding,FALSE,-0.282855317
chr17,38898697,38899197,501,*,CD8+_T_Cells,0.173351574,192655,chr17,38703542,38706041,2500,*,CD4_CTL,MLLT6,protein_coding,FALSE,-0.159100643
chr4,41934865,41935365,501,*,CD8+_T_Cells,-0.132797267,471007,chr4,42406373,42408872,2500,*,CD4_Naive,ATP8A1,protein_coding,FALSE,-0.131881724
chr9,126523615,126524115,501,*,CD8+_T_Cells,0.156166892,278890,chr9,126803006,126805505,2500,*,CD14_Mono,ZBTB43,protein_coding,FALSE,0.148425604
chr12,70243979,70244479,501,*,CD8+_T_Cells,0.210718915,895125,chr12,69346354,69348853,2500,*,CD16_Mono,LYZ,LRG_gene,FALSE,0.316842971
chr1,52552102,52552602,501,*,CD8+_T_Cells,0.225862174,762411,chr1,51787191,51789690,2500,*,CD4_CTL,NRDC,protein_coding,FALSE,-0.162336025
chr2,235669199,235669699,501,*,CD8+_T_Cells,0.163529251,1175658,chr2,234491041,234493540,2500,*,CD4_TEM,ARL4C,protein_coding,FALSE,0.140113107
chr8,48514361,48514861,501,*,CD8+_T_Cells,-0.161461828,776952,chr8,47734909,47737408,2500,*,CD16_Mono,CEBPD,protein_coding,FALSE,0.295698214
chr3,50503433,50503933,501,*,CD8+_T_Cells,-0.129563326,100556,chr3,50604490,50606989,2500,*,CD8_TCM,CISH,protein_coding,FALSE,0.330087307
chr17,45226065,45226565,501,*,CD8+_T_Cells,0.183074034,4121,chr17,45219444,45221943,2500,*,CD16_Mono,FMNL1,protein_coding,FALSE,0.139872703
chr3,177358561,177359061,501,*,CD8+_T_Cells,0.216372775,4852553,chr3,172503508,172506007,2500,*,CD14_Mono,TNFSF10,protein_coding,FALSE,-0.319516699
chr11,128482351,128482851,501,*,CD8+_T_Cells,0.210932637,23090,chr11,128456761,128459260,2500,*,CD4_TEM,ETS1,protein_coding,FALSE,0.150878758
chr16,11225338,11225838,501,*,CD8+_T_Cells,0.194858164,26566,chr16,11252405,11254904,2500,*,CD4_TCM,SOCS1,protein_coding,FALSE,-0.126275243
chr3,56694813,56695313,501,*,CD8+_T_Cells,0.20601023,874049,chr3,57569363,57571862,2500,*,CD16_Mono,ARF4,protein_coding,FALSE,-0.128927342
chr2,181891461,181891961,501,*,CD8+_T_Cells,-0.154621127,433759,chr2,181455202,181457701,2500,*,CD14_Mono,ITGA4,protein_coding,FALSE,-0.182580338
chr19,49470273,49470773,501,*,CD8+_T_Cells,0.161969791,34042,chr19,49504816,49507315,2500,*,B_intermediate,FCGRT,protein_coding,FALSE,-0.21854486
chr17,77881490,77881990,501,*,CD8+_T_Cells,0.127370322,246779,chr17,78128770,78131269,2500,*,CD4_CTL,TMC8,protein_coding,FALSE,-0.15165509
chr6,44265411,44265911,501,*,CD8+_T_Cells,0.18737413,6745,chr6,44256166,44258665,2500,*,CD14_Mono,NFKBIE,protein_coding,FALSE,0.169447969
chr9,89463895,89464395,501,*,CD8+_T_Cells,0.149305872,152197,chr9,89309198,89311697,2500,*,cDC2,CKS2,protein_coding,FALSE,-0.362746297
chr1,159826384,159826884,501,*,CD8+_T_Cells,0.162116209,89222,chr1,159916107,159918606,2500,*,CD4_CTL,TAGLN2,protein_coding,FALSE,0.160197319
chr22,40818651,40819151,501,*,CD8+_T_Cells,0.19592198,3383,chr22,40822535,40825034,2500,*,CD8_Naive,ST13,protein_coding,FALSE,0.137724128
chr17,8154097,8154597,501,*,CD8+_T_Cells,0.170853022,13125,chr17,8138472,8140971,2500,*,CD14_Mono,PER1,protein_coding,FALSE,0.322303055
chr1,209805941,209806441,501,*,CD8+_T_Cells,0.310471359,130021,chr1,209673420,209675919,2500,*,CD14_Mono,G0S2,protein_coding,FALSE,0.847883854
chrX,129932013,129932513,501,*,CD8+_T_Cells,-0.165452129,2268510,chrX,132201024,132203523,2500,*,CD14_Mono,RAP2C,protein_coding,FALSE,0.177502198
chr1,155208358,155208858,501,*,CD8+_T_Cells,0.163709915,67967,chr1,155137891,155140390,2500,*,CD14_Mono,DPM3,protein_coding,FALSE,0.133161115
chr7,131057115,131057615,501,*,CD8+_T_Cells,0.158833962,50480,chr7,131108096,131110595,2500,*,NK_CD56bright,MKLN1,protein_coding,FALSE,0.146445021
chr2,7467983,7468483,501,*,CD8+_T_Cells,0.229598704,1208361,chr2,8676845,8679344,2500,*,CD8_TEM,ID2,protein_coding,FALSE,-0.214751133
chr1,44813640,44814140,501,*,CD8+_T_Cells,-0.152572513,3703,chr1,44817844,44820343,2500,*,cDC2,PTCH2,protein_coding,FALSE,-0.620743977
chr6,26158656,26159156,501,*,CD8+_T_Cells,-0.131297665,1802,chr6,26154354,26156853,2500,*,CD8_Naive,HIST1H1E,protein_coding,FALSE,-0.219962255
chr1,221713041,221713541,501,*,CD8+_T_Cells,0.177205461,11117,chr1,221699424,221701923,2500,*,Treg,DUSP10,protein_coding,FALSE,-0.147893204
chr10,114526092,114526592,501,*,CD8+_T_Cells,0.195586763,2078594,chr10,112444998,112447497,2500,*,CD16_Mono,VTI1A,protein_coding,FALSE,0.137500205
chr11,64764146,64764646,501,*,CD8+_T_Cells,0.168626736,0,chr11,64762604,64765103,2500,*,CD8_Naive,SF1,LRG_gene,FALSE,-0.202965263
chr18,46072028,46072528,501,*,CD8+_T_Cells,0.216866833,1078469,chr18,47150998,47153497,2500,*,CD4_CTL,IER3IP1,protein_coding,FALSE,0.135899489
chr18,48834609,48835109,501,*,CD8+_T_Cells,0.153681022,82743,chr18,48917853,48920352,2500,*,CD14_Mono,SMAD7,protein_coding,FALSE,0.13021258
chr11,104163911,104164411,501,*,CD8+_T_Cells,-0.176205116,776454,chr11,104940866,104943365,2500,*,CD16_Mono,CASP4,protein_coding,FALSE,-0.16998143
chr3,119468690,119469190,501,*,CD8+_T_Cells,-0.137974475,2192008,chr3,121661199,121663698,2500,*,CD8_TEM,GOLGB1,protein_coding,FALSE,-0.153410825
chr5,50458251,50458751,501,*,CD8+_T_Cells,-0.233771097,61559,chr5,50394192,50396691,2500,*,CD4_CTL,EMB,protein_coding,FALSE,0.184115447
chr13,23980057,23980557,501,*,CD8+_T_Cells,0.203908661,1318966,chr13,25299524,25302023,2500,*,Treg,NUP58,protein_coding,FALSE,-0.209322574
chr2,181146107,181146607,501,*,CD8+_T_Cells,0.146718356,308594,chr2,181455202,181457701,2500,*,CD8_TCM,ITGA4,protein_coding,FALSE,-0.132510394
chr1,89633395,89633895,501,*,CD8+_T_Cells,0.171285576,373945,chr1,89256950,89259449,2500,*,CD14_Mono,GBP5,protein_coding,FALSE,-0.274211282
chr11,18587663,18588163,501,*,CD8+_T_Cells,0.204022418,192775,chr11,18392388,18394887,2500,*,CD14_Mono,LDHA,protein_coding,FALSE,-0.125537048
chr10,14571868,14572368,501,*,CD8+_T_Cells,0.196267153,52811,chr10,14516557,14519056,2500,*,CD8_TCM,FAM107B,protein_coding,FALSE,0.22346599
chr15,69760807,69761307,501,*,CD8+_T_Cells,0.146291231,1706128,chr15,68052179,68054678,2500,*,CD14_Mono,PIAS1,protein_coding,FALSE,-0.151954109
chr19,35712743,35713243,501,*,CD8+_T_Cells,0.240649231,23557,chr19,35736801,35739300,2500,*,B_intermediate,IGFLR1,protein_coding,FALSE,-0.245569762
chr17,7572993,7573493,501,*,CD8+_T_Cells,-0.140117014,0,chr17,7570706,7573205,2500,*,CD4_TCM,EIF4A1,protein_coding,FALSE,-0.129505868
chr17,35218310,35218810,501,*,CD8+_T_Cells,0.198312869,22225,chr17,35241036,35243535,2500,*,CD4_CTL,SLFN5,protein_coding,FALSE,0.223769281
chr2,54574440,54574940,501,*,CD8+_T_Cells,0.137049283,117655,chr2,54454285,54456784,2500,*,MAIT,SPTBN1,protein_coding,FALSE,-0.125265631
chr22,38202574,38203074,501,*,CD8+_T_Cells,0.246727169,1307,chr22,38198767,38201266,2500,*,MAIT,MAFF,protein_coding,FALSE,0.156650491
chr11,73979937,73980437,501,*,CD8+_T_Cells,0.192406945,4770,chr11,73972667,73975166,2500,*,B_memory,UCP2,protein_coding,FALSE,-0.16457588
chr22,44664062,44664562,501,*,CD8+_T_Cells,0.190207168,1984,chr22,44666547,44669046,2500,*,gdT,PRR5,protein_coding,FALSE,0.20407042
chr2,110675144,110675644,501,*,CD8+_T_Cells,0.16232891,2152106,chr2,112827751,112830250,2500,*,CD14_Mono,IL1B,protein_coding,FALSE,1.278074166
chr14,61335853,61336353,501,*,CD8+_T_Cells,0.174085499,147794,chr14,61185559,61188058,2500,*,NK_CD56bright,PRKCH,protein_coding,FALSE,0.126517455
chr10,1063146,1063646,501,*,CD8+_T_Cells,0.183125567,22738,chr10,1037908,1040407,2500,*,CD4_CTL,IDI1,protein_coding,FALSE,-0.140921681
chr3,134294240,134294740,501,*,CD8+_T_Cells,0.194169136,2039492,chr3,136334233,136336732,2500,*,CD4_CTL,STAG1,protein_coding,FALSE,-0.141964161
chr1,226677105,226677605,501,*,CD8+_T_Cells,0.176376489,614754,chr1,226059851,226062350,2500,*,CD4_CTL,H3F3A,protein_coding,FALSE,-0.161367715
chr1,151839614,151840114,501,*,CD8+_T_Cells,0.197125829,190391,chr1,152030506,152033005,2500,*,NK_CD56bright,S100A11,protein_coding,FALSE,-0.24544212
chr1,203682566,203683066,501,*,CD8+_T_Cells,0.205765571,376575,chr1,203303491,203305990,2500,*,CD8_TCM,BTG2,protein_coding,FALSE,-0.131361265
chr12,116924479,116924979,501,*,CD8+_T_Cells,0.213006604,111943,chr12,117036923,117039422,2500,*,B_intermediate,TESC,protein_coding,FALSE,-1.093226823
chr7,5527876,5528376,501,*,CD8+_T_Cells,-0.196046502,225,chr7,5525151,5527650,2500,*,CD8_TEM,ACTB,protein_coding,FALSE,0.181575048
chr11,14415116,14415616,501,*,CD8+_T_Cells,0.203711263,136690,chr11,14275926,14278425,2500,*,B_intermediate,RRAS2,protein_coding,FALSE,-0.220995792
chr6,33313921,33314421,501,*,CD8+_T_Cells,0.190369308,13727,chr6,33297694,33300193,2500,*,CD4_CTL,TAPBP,LRG_gene,FALSE,0.169865108
chr18,23573807,23574307,501,*,CD8+_T_Cells,0.160935082,120484,chr18,23450823,23453322,2500,*,NK_CD56bright,RIOK3,protein_coding,FALSE,0.14588139
chr5,159100155,159100655,501,*,CD8+_T_Cells,-0.135429989,54753,chr5,159155409,159157908,2500,*,CD14_Mono,RNF145,protein_coding,FALSE,0.186508626
chr3,101724129,101724629,501,*,CD8+_T_Cells,-0.129367923,101361,chr3,101825991,101828490,2500,*,CD16_Mono,NFKBIZ,protein_coding,FALSE,0.241797381
chr19,10963453,10963953,501,*,CD8+_T_Cells,0.228913513,396491,chr19,10564462,10566961,2500,*,B_memory,CDKN2D,protein_coding,FALSE,-0.196871013
chr9,129488468,129488968,501,*,CD8+_T_Cells,0.151743048,312416,chr9,129173552,129176051,2500,*,MAIT,IER5L,protein_coding,FALSE,-0.190883122
chr19,10603992,10604492,501,*,CD8+_T_Cells,0.239920024,37030,chr19,10564462,10566961,2500,*,B_memory,CDKN2D,protein_coding,FALSE,-0.196871013
chr2,197255449,197255949,501,*,CD8+_T_Cells,0.209243796,131834,chr2,197387784,197390283,2500,*,CD4_Naive,SF3B1,protein_coding,FALSE,-0.162138409
chr10,3961047,3961547,501,*,CD8+_T_Cells,0.163954537,184551,chr10,3773996,3776495,2500,*,CD8_TEM,KLF6,protein_coding,FALSE,0.256114047
chr12,47391520,47392020,501,*,CD8+_T_Cells,0.148925359,185122,chr12,47203898,47206397,2500,*,B_intermediate,PCED1B-AS1,processed_transcript,FALSE,-0.20994002
chr1,93845862,93846362,501,*,CD8+_T_Cells,-0.148893629,583176,chr1,93260186,93262685,2500,*,CD8_Naive,CCDC18-AS1,processed_transcript,FALSE,-0.231325383
chr22,17767394,17767894,501,*,CD8+_T_Cells,0.204200834,2346043,chr22,20113938,20116437,2500,*,NK_CD56bright,RANBP1,protein_coding,FALSE,-0.131730284
chr15,91469871,91470371,501,*,CD8+_T_Cells,0.151892421,381323,chr15,91851695,91854194,2500,*,CD14_Mono,SLCO3A1,protein_coding,FALSE,0.180739704
chr6,158852744,158853244,501,*,CD8+_T_Cells,0.210973754,86503,chr6,158763741,158766240,2500,*,CD4_TEM,EZR,protein_coding,FALSE,0.152802016
chr9,20623431,20623931,501,*,CD8+_T_Cells,-0.164204518,373583,chr9,20997515,21000014,2500,*,B_naive,HACD4,protein_coding,FALSE,0.140608244
chr2,85437838,85438338,501,*,CD8+_T_Cells,0.179790798,42590,chr2,85392748,85395247,2500,*,CD16_Mono,CAPG,protein_coding,FALSE,-0.126285643
chr12,8954040,8954540,501,*,CD8+_T_Cells,0.178999421,3496,chr12,8948044,8950543,2500,*,gdT,KLRG1,protein_coding,FALSE,-0.230325029
chr5,32241327,32241827,501,*,CD8+_T_Cells,0.169501913,110522,chr5,32352350,32354849,2500,*,NK_CD56bright,ZFR,protein_coding,FALSE,0.137716363
chr6,108592602,108593102,501,*,CD8+_T_Cells,0.136758656,32267,chr6,108557835,108560334,2500,*,CD14_Mono,FOXO3,protein_coding,FALSE,0.147476917
chr12,111444770,111445270,501,*,CD8+_T_Cells,0.151973007,566045,chr12,112011316,112013815,2500,*,B_intermediate,ERP29,protein_coding,FALSE,-0.208761004
chr1,230972662,230973162,501,*,CD8+_T_Cells,0.180345735,266044,chr1,231239207,231241706,2500,*,CD4_CTL,GNPAT,protein_coding,FALSE,-0.149850058
chr2,33275654,33276154,501,*,CD8+_T_Cells,0.153667574,918126,chr2,32355028,32357527,2500,*,CD8_TEM,BIRC6,protein_coding,FALSE,-0.129347734
chr3,46109179,46109679,501,*,CD8+_T_Cells,0.200984555,810046,chr3,46919726,46922225,2500,*,CD4_CTL,CCDC12,protein_coding,FALSE,-0.126476945
chr14,91867359,91867859,501,*,CD8+_T_Cells,0.134477089,87108,chr14,91777751,91780250,2500,*,CD8_TEM,TC2N,protein_coding,FALSE,-0.128420541
chr7,12687304,12687804,501,*,CD8+_T_Cells,-0.131447677,4063730,chr7,16751535,16754034,2500,*,B_intermediate,TSPAN13,protein_coding,FALSE,0.151617388
chr2,201211911,201212411,501,*,CD8+_T_Cells,0.140799499,19031,chr2,201231443,201233942,2500,*,CD4_Naive,CASP8,LRG_gene,FALSE,-0.135775242
chr2,196211178,196211678,501,*,CD8+_T_Cells,0.138021687,753338,chr2,196965017,196967516,2500,*,CD8_TEM,ANKRD44,protein_coding,FALSE,-0.151931648
chr5,115296548,115297048,501,*,CD8+_T_Cells,-0.194312206,1782365,chr5,113511683,113514182,2500,*,CD16_Mono,YTHDC2,protein_coding,FALSE,-0.133285079
chr11,117814761,117815261,501,*,CD8+_T_Cells,0.187354741,169086,chr11,117984348,117986847,2500,*,CD4_CTL,IL10RA,protein_coding,FALSE,0.209663883
chr1,154386521,154387021,501,*,CD8+_T_Cells,0.249192785,16171,chr1,154403193,154405692,2500,*,CD14_Mono,IL6R,protein_coding,FALSE,-0.175549273
chr3,71493405,71493905,501,*,CD8+_T_Cells,0.240632576,13921542,chr3,57569363,57571862,2500,*,cDC2,ARF4,protein_coding,FALSE,-0.349679227
chr3,125766211,125766711,501,*,CD8+_T_Cells,0.208716996,3188109,chr3,122575602,122578101,2500,*,CD4_CTL,PARP15,protein_coding,FALSE,-0.138727205
chr6,27145809,27146309,501,*,CD8+_T_Cells,-0.142373205,12267,chr6,27131042,27133541,2500,*,CD8_TCM,HIST1H2AG,protein_coding,FALSE,-0.1377136
chr4,56530213,56530713,501,*,CD8+_T_Cells,-0.175317295,115274,chr4,56645988,56648487,2500,*,CD8_TCM,HOPX,protein_coding,FALSE,-0.147463959
chr5,76402208,76402708,501,*,CD8+_T_Cells,0.136009397,0,chr5,76401249,76403748,2500,*,CD16_Mono,IQGAP2,protein_coding,FALSE,-0.199139572
chr1,91803883,91804383,501,*,CD8+_T_Cells,0.14087243,123040,chr1,91678343,91680842,2500,*,CD8_TEM,TGFBR3,protein_coding,FALSE,-0.152639986
chr12,32755694,32756194,501,*,CD8+_T_Cells,-0.136678086,3254354,chr12,29498840,29501339,2500,*,CD16_Mono,TMTC1,protein_coding,FALSE,0.15698231
chr11,57792187,57792687,501,*,CD8+_T_Cells,0.156796319,240031,chr11,57549656,57552155,2500,*,CD14_Mono,UBE2L6,protein_coding,FALSE,-0.280680151
chr17,4696307,4696807,501,*,CD8+_T_Cells,0.214962633,11681,chr17,4708489,4710988,2500,*,CD14_Mono,ARRB2,protein_coding,FALSE,-0.162819568
chr12,6953692,6954192,501,*,CD8+_T_Cells,0.130407565,9134,chr12,6963327,6965826,2500,*,CD8_TEM,PHB2,protein_coding,FALSE,0.131220267
chr17,64262407,64262907,501,*,CD8+_T_Cells,0.170061352,54507,chr17,64317415,64319914,2500,*,MAIT,PECAM1,protein_coding,FALSE,-0.179118669
chr19,18044918,18045418,501,*,CD8+_T_Cells,0.131159656,43286,chr19,17999132,18001631,2500,*,CD4_CTL,ARRDC2,protein_coding,FALSE,0.162133939
chr2,216352865,216353365,501,*,CD8+_T_Cells,0.163582763,244901,chr2,216105464,216107963,2500,*,CD14_Mono,XRCC5,protein_coding,FALSE,-0.173425533
chr18,74373391,74373891,501,*,CD8+_T_Cells,0.25469835,119924,chr18,74493816,74496315,2500,*,CD16_Mono,CNDP2,protein_coding,FALSE,-0.126045736
chr12,9760707,9761207,501,*,CD8+_T_Cells,0.173351831,7721,chr12,9750486,9752985,2500,*,B_memory,CD69,protein_coding,FALSE,0.381554361
chr15,41661639,41662139,501,*,CD8+_T_Cells,0.23114451,1278757,chr15,42940897,42943396,2500,*,CD4_CTL,UBR1,protein_coding,FALSE,-0.125044841
chr6,81753722,81754222,501,*,CD8+_T_Cells,-0.157442425,2551977,chr6,79199245,79201744,2500,*,CD4_TEM,HMGN3,protein_coding,FALSE,-0.132255479
chr9,96686658,96687158,501,*,CD8+_T_Cells,0.195356678,1294202,chr9,97981361,97983860,2500,*,CD4_Naive,ANP32B,protein_coding,FALSE,0.127995178
chr8,129995021,129995521,501,*,CD8+_T_Cells,0.132925964,2259087,chr8,127733434,127735933,2500,*,CD4_Naive,MYC,protein_coding,FALSE,0.126291425
chr15,60916823,60917323,501,*,CD8+_T_Cells,0.208242857,428039,chr15,60486284,60488783,2500,*,CD4_CTL,RORA,protein_coding,FALSE,-0.155280803
chr1,12179062,12179562,501,*,CD8+_T_Cells,0.219976881,11619,chr1,12164943,12167442,2500,*,CD8_TCM,TNFRSF1B,protein_coding,FALSE,0.149893033
chr17,77784415,77784915,501,*,CD8+_T_Cells,0.158048148,343854,chr17,78128770,78131269,2500,*,CD4_CTL,TMC8,protein_coding,FALSE,-0.15165509
chr10,46284383,46284883,501,*,CD8+_T_Cells,-0.159132815,2019755,chr10,48304639,48307138,2500,*,CD8_Naive,MAPK8,protein_coding,FALSE,-0.168936339
chr13,114142541,114143041,501,*,CD8+_T_Cells,0.140345194,164258,chr13,113975783,113978282,2500,*,CD8_TEM,RASA3,protein_coding,FALSE,-0.139061966
chr14,92748445,92748945,501,*,CD8+_T_Cells,0.259781973,234171,chr14,92511774,92514273,2500,*,CD16_Mono,RIN3,protein_coding,FALSE,0.143523845
chr10,110860530,110861030,501,*,CD8+_T_Cells,0.152065318,8764,chr10,110869795,110872294,2500,*,CD8_TCM,PDCD4,protein_coding,FALSE,0.136238771
chr6,33533342,33533842,501,*,CD8+_T_Cells,0.259484527,233148,chr6,33297694,33300193,2500,*,CD4_CTL,TAPBP,LRG_gene,FALSE,0.169865108
chr1,26696982,26697482,501,*,CD8+_T_Cells,0.209080654,451,chr1,26694031,26696530,2500,*,CD4_CTL,ARID1A,LRG_gene,FALSE,-0.144699267
chr6,13487446,13487946,501,*,CD8+_T_Cells,-0.125871533,129116,chr6,13355830,13358329,2500,*,NK_CD56bright,GFOD1,protein_coding,FALSE,0.229357517
chr17,29706305,29706805,501,*,CD8+_T_Cells,0.136420701,79867,chr17,29623938,29626437,2500,*,CD4_Naive,SSH2,protein_coding,FALSE,-0.236423128
chr12,6335570,6336070,501,*,CD8+_T_Cells,0.131364704,6313,chr12,6326757,6329256,2500,*,CD16_Mono,TNFRSF1A,LRG_gene,FALSE,-0.186440729
chr3,30354020,30354520,501,*,CD8+_T_Cells,0.20025473,2111936,chr3,28239584,28242083,2500,*,gdT,CMC1,protein_coding,FALSE,0.61684429
chr9,113520222,113520722,501,*,CD8+_T_Cells,0.229252248,358716,chr9,113159006,113161505,2500,*,CD14_Mono,FKBP15,protein_coding,FALSE,-0.153063506
chr19,17847778,17848278,501,*,CD8+_T_Cells,0.182226296,150853,chr19,17999132,18001631,2500,*,CD4_TEM,ARRDC2,protein_coding,FALSE,0.241494864
chr3,47781087,47781587,501,*,CD8+_T_Cells,0.247233643,656669,chr3,48438257,48440756,2500,*,CD14_Mono,TMA7,protein_coding,FALSE,0.256056438
chr2,43134280,43134780,501,*,CD8+_T_Cells,0.193512619,85621,chr2,43220402,43222901,2500,*,CD16_Mono,ZFP36L2,protein_coding,FALSE,0.139532311
chr6,42775014,42775514,501,*,CD8+_T_Cells,0.213525,151677,chr6,42927192,42929691,2500,*,CD16_Mono,CNPY3,protein_coding,FALSE,0.144156242
chr1,16122862,16123362,501,*,CD8+_T_Cells,0.174731569,712467,chr1,15407895,15410394,2500,*,B_intermediate,EFHD2,protein_coding,FALSE,0.127080352
chr16,23949806,23950306,501,*,CD8+_T_Cells,0.195831223,113305,chr16,23834001,23836500,2500,*,CD4_CTL,PRKCB,protein_coding,FALSE,0.136169305
chr15,88904570,88905070,501,*,CD8+_T_Cells,0.254672523,267917,chr15,88634153,88636652,2500,*,B_naive,ISG20,protein_coding,FALSE,-0.13280899
chr19,40875376,40875876,501,*,CD8+_T_Cells,0.307872117,124239,chr19,40748637,40751136,2500,*,CD4_CTL,SNRPA,protein_coding,FALSE,0.135613735
chr3,98593467,98593967,501,*,CD8+_T_Cells,-0.130051508,95055,chr3,98495912,98498411,2500,*,NK_CD56bright,CLDND1,protein_coding,FALSE,0.157171451
chr5,177300165,177300665,501,*,CD8+_T_Cells,0.198613421,0,chr5,177299198,177301697,2500,*,CD14_Mono,RAB24,protein_coding,FALSE,-0.130621039
chr5,152026526,152027026,501,*,CD8+_T_Cells,0.146143092,844974,chr5,151179052,151181551,2500,*,CD16_Mono,CCDC69,protein_coding,FALSE,0.19493432
chr12,121649824,121650324,501,*,CD8+_T_Cells,0.152465757,22774,chr12,121624550,121627049,2500,*,CD4_CTL,ORAI1,protein_coding,FALSE,0.154957925
chr4,153488075,153488575,501,*,CD8+_T_Cells,0.230577768,210924,chr4,153699500,153701999,2500,*,CD14_Mono,TLR2,protein_coding,FALSE,0.155746495
chr3,127590566,127591066,501,*,CD8+_T_Cells,-0.162058065,1576417,chr3,129167484,129169983,2500,*,CD4_CTL,CNBP,protein_coding,FALSE,0.159230512
chr5,116085124,116085624,501,*,CD8+_T_Cells,0.141762494,2570941,chr5,113511683,113514182,2500,*,CD16_Mono,YTHDC2,protein_coding,FALSE,-0.133285079
chr15,85379689,85380189,501,*,CD8+_T_Cells,0.15894482099999999,0,chr15,85378571,85381070,2500,*,CD4_CTL,AKAP13,protein_coding,FALSE,-0.148764504
chr5,1312920,1313420,501,*,CD8+_T_Cells,0.162351757,262044,chr5,1048376,1050875,2500,*,CD14_Mono,SLC12A7,protein_coding,FALSE,0.352580698
chr13,91348840,91349340,501,*,CD8+_T_Cells,-0.137037189,5870093,chr13,97219434,97221933,2500,*,B_intermediate,MBNL2,protein_coding,FALSE,0.161368298
chr12,14395980,14396480,501,*,CD8+_T_Cells,0.128293688,29848,chr12,14363632,14366131,2500,*,Treg,ATF7IP,protein_coding,FALSE,-0.138858829
chr3,43036781,43037281,501,*,CD8+_T_Cells,0.199798447,251983,chr3,42782298,42784797,2500,*,CD16_Mono,HIGD1A,protein_coding,FALSE,-0.13063869
chr5,132020143,132020643,501,*,CD8+_T_Cells,0.230072936,387992,chr5,132408636,132411135,2500,*,CD4_CTL,C5orf56,protein_coding,FALSE,-0.133292508
chr3,66306947,66307447,501,*,CD8+_T_Cells,0.126681943,8735084,chr3,57569363,57571862,2500,*,cDC2,ARF4,protein_coding,FALSE,-0.349679227
chr17,77332055,77332555,501,*,CD8+_T_Cells,0.181933992,244839,chr17,77084716,77087215,2500,*,NK_CD56bright,SEC14L1,protein_coding,FALSE,0.165133386
chr12,54560261,54560761,501,*,CD8+_T_Cells,0.22233875,62050,chr12,54495711,54498210,2500,*,CD8_TEM,NCKAP1L,protein_coding,FALSE,-0.129865325
chr10,119663771,119664271,501,*,CD8+_T_Cells,-0.215698072,163443,chr10,119497828,119500327,2500,*,Treg,RGS10,protein_coding,FALSE,0.165818397
