seqnames_dar,start_dar,end_dar,width_dar,strand_dar,cell_type_dar,logFC_dar,distance,seqnames_degs,start_deg,end_deg,width_deg,strand_deg,cell_type_deg,gene_name,gene_biotype,DAR_deg_overlap,log2FC_deg
chr18,63155583,63156083,501,*,CD4+_T_Cells,-0.021119655,31737,chr18,63121346,63123845,2500,*,CD4+_T_Cells,BCL2,protein_coding,FALSE,0.067218094
chr6,106325541,106326041,501,*,CD4+_T_Cells,-0.003388807,238721,chr6,106084320,106086819,2500,*,CD4+_T_Cells,PRDM1,protein_coding,FALSE,0.304645404
chr1,173867881,173868381,501,*,CD4+_T_Cells,0.008680057,3481,chr1,173861900,173864399,2500,*,CD4+_T_Cells,GAS5,processed_transcript,FALSE,-0.005786443
chr1,42922901,42923401,501,*,CD4+_T_Cells,-0.012061777,115349,chr1,42805052,42807551,2500,*,CD4+_T_Cells,SVBP,protein_coding,FALSE,0.001877436
chr7,150368799,150369299,501,*,CD4+_T_Cells,0.04790338,110,chr7,150366189,150368688,2500,*,CD4+_T_Cells,REPIN1,protein_coding,FALSE,0.07775959
chr3,71729739,71730239,501,*,CD4+_T_Cells,0.035983032,39416,chr3,71769656,71772155,2500,*,CD4+_T_Cells,PROK2,protein_coding,FALSE,0.102398005
chr1,151155929,151156429,501,*,CD4+_T_Cells,-0.0042441,0,chr1,151154664,151157163,2500,*,CD4+_T_Cells,SCNM1,protein_coding,FALSE,-0.010714502
chr16,2519920,2520420,501,*,CD4+_T_Cells,0.042637938,5550,chr16,2511870,2514369,2500,*,CD4+_T_Cells,ATP6V0C,protein_coding,FALSE,0.052621195
chr19,29715079,29715579,501,*,CD4+_T_Cells,-0.00442191,49523,chr19,29663056,29665555,2500,*,CD4+_T_Cells,PLEKHF1,protein_coding,FALSE,0.473082681
chr2,71130007,71130507,501,*,CD4+_T_Cells,-0.002102267,0,chr2,71128314,71130813,2500,*,CD4+_T_Cells,MPHOSPH10,protein_coding,FALSE,0.023766934
chr8,144147625,144148125,501,*,CD4+_T_Cells,0.027700416,42626,chr8,144102499,144104998,2500,*,CD4+_T_Cells,MAF1,protein_coding,FALSE,0.050478496
chr17,41930283,41930783,501,*,CD4+_T_Cells,0.027094771,43649,chr17,41974433,41976932,2500,*,CD4+_T_Cells,DNAJC7,protein_coding,FALSE,-0.00857364
chr6,26341531,26342031,501,*,CD4+_T_Cells,-0.013983055,21127,chr6,26363159,26365658,2500,*,CD4+_T_Cells,BTN3A2,protein_coding,FALSE,0.038323551
chr1,16352283,16352783,501,*,CD4+_T_Cells,0.034065098,0,chr1,16350575,16353074,2500,*,CD4+_T_Cells,SZRD1,protein_coding,FALSE,0.027618885
chr10,119516580,119517080,501,*,CD4+_T_Cells,0.036030985,16252,chr10,119497828,119500327,2500,*,CD4+_T_Cells,RGS10,protein_coding,FALSE,0.165818397
chr8,43093230,43093730,501,*,CD4+_T_Cells,-0.010068595,44724,chr8,43138455,43140954,2500,*,CD4+_T_Cells,HGSNAT,protein_coding,FALSE,-0.138191996
chr6,32189977,32190477,501,*,CD4+_T_Cells,-0.012635825,0,chr6,32188766,32191265,2500,*,CD4+_T_Cells,GPSM3,protein_coding,FALSE,0.028386709
chr19,19866240,19866740,501,*,CD4+_T_Cells,0.045131608,79901,chr19,19783839,19786338,2500,*,CD4+_T_Cells,ZNF506,protein_coding,FALSE,-0.035162329
chr20,52974137,52974637,501,*,CD4+_T_Cells,0.061998499,1230,chr20,52970407,52972906,2500,*,CD4+_T_Cells,TSHZ2,protein_coding,FALSE,-0.171507143
chr6,34182645,34183145,501,*,CD4+_T_Cells,-0.02076007,51727,chr6,34234873,34237372,2500,*,CD4+_T_Cells,HMGA1,protein_coding,FALSE,0.111323103
chr19,42075672,42076172,501,*,CD4+_T_Cells,0.013508052,7937,chr19,42084110,42086609,2500,*,CD4+_T_Cells,POU2F2,protein_coding,FALSE,-0.052319983
chr1,225975914,225976414,501,*,CD4+_T_Cells,0.04872048,4287,chr1,225980702,225983201,2500,*,CD4+_T_Cells,SDE2,protein_coding,FALSE,0.031208466
chr11,47766474,47766974,501,*,CD4+_T_Cells,0.037543919,49457,chr11,47714517,47717016,2500,*,CD4+_T_Cells,FNBP4,protein_coding,FALSE,-0.081269227
chr10,98467374,98467874,501,*,CD4+_T_Cells,0.043034867,50676,chr10,98414198,98416697,2500,*,CD4+_T_Cells,HPS1,protein_coding,FALSE,0.044727145
chr15,85331017,85331517,501,*,CD4+_T_Cells,-0.021047229,47053,chr15,85378571,85381070,2500,*,CD4+_T_Cells,AKAP13,protein_coding,FALSE,-0.071653134
chr1,121097446,121097946,501,*,CD4+_T_Cells,-0.001354394,183671,chr1,120911275,120913774,2500,*,CD4+_T_Cells,LINC00623,lincRNA,FALSE,0.052459042
chr22,41947146,41947646,501,*,CD4+_T_Cells,0.036922742,130044,chr22,42077691,42080190,2500,*,CD4+_T_Cells,SMDT1,protein_coding,FALSE,0.247132278
chr12,109845236,109845736,501,*,CD4+_T_Cells,-0.014786364,3206,chr12,109848943,109851442,2500,*,CD4+_T_Cells,GLTP,protein_coding,FALSE,0.025203068
chr22,20702406,20702906,501,*,CD4+_T_Cells,0.028163242,2784,chr22,20705691,20708190,2500,*,CD4+_T_Cells,PI4KA,protein_coding,FALSE,-0.021779599
chr7,148527547,148528047,501,*,CD4+_T_Cells,-0.016796778,167866,chr7,148695914,148698413,2500,*,CD4+_T_Cells,CUL1,protein_coding,FALSE,0.004336429
chr11,63888208,63888708,501,*,CD4+_T_Cells,0.04660588,48780,chr11,63836928,63839427,2500,*,CD4+_T_Cells,MARK2,protein_coding,FALSE,-0.040021395
chr15,84735031,84735531,501,*,CD4+_T_Cells,0.035371672,64993,chr15,84667538,84670037,2500,*,CD4+_T_Cells,SEC11A,protein_coding,FALSE,-0.015199852
chr14,32075966,32076466,501,*,CD4+_T_Cells,-0.018858864,0,chr14,32074114,32076613,2500,*,CD4+_T_Cells,ARHGAP5,protein_coding,FALSE,0.026348166
chr17,44006774,44007274,501,*,CD4+_T_Cells,2.87259e-4,25360,chr17,44032635,44035134,2500,*,CD4+_T_Cells,LSM12,protein_coding,FALSE,0.048124292
chr10,71727686,71728186,501,*,CD4+_T_Cells,-0.021261097,86111,chr10,71814298,71816797,2500,*,CD4+_T_Cells,PSAP,protein_coding,FALSE,0.041352795
chr3,121660153,121660653,501,*,CD4+_T_Cells,0.027725885,545,chr3,121661199,121663698,2500,*,CD4+_T_Cells,GOLGB1,protein_coding,FALSE,-0.097131948
chr6,26272667,26273167,501,*,CD4+_T_Cells,-0.008378083,37899,chr6,26232268,26234767,2500,*,CD4+_T_Cells,HIST1H1D,protein_coding,FALSE,0.393913798
chr19,15463749,15464249,501,*,CD4+_T_Cells,-0.01061058,11625,chr19,15449624,15452123,2500,*,CD4+_T_Cells,RASAL3,protein_coding,FALSE,0.049287529
chr2,99490526,99491026,501,*,CD4+_T_Cells,-0.001594797,89551,chr2,99398475,99400974,2500,*,CD4+_T_Cells,REV1,protein_coding,FALSE,0.025024644
chr19,11505573,11506073,501,*,CD4+_T_Cells,0.042587682,43073,chr19,11549147,11551646,2500,*,CD4+_T_Cells,ELOF1,protein_coding,FALSE,0.037658204
chr5,180071904,180072404,501,*,CD4+_T_Cells,-0.008083834,265006,chr5,179804398,179806897,2500,*,CD4+_T_Cells,SQSTM1,protein_coding,FALSE,-0.080906062
chr17,44219492,44219992,501,*,CD4+_T_Cells,0.001758161,13959,chr17,44203033,44205532,2500,*,CD4+_T_Cells,UBTF,protein_coding,FALSE,-0.007184182
chr8,100809486,100809986,501,*,CD4+_T_Cells,-0.010745446,104538,chr8,100914525,100917024,2500,*,CD4+_T_Cells,YWHAZ,protein_coding,FALSE,0.239646539
chr9,35828933,35829433,501,*,CD4+_T_Cells,-0.005495997,15473,chr9,35810960,35813459,2500,*,CD4+_T_Cells,HINT2,protein_coding,FALSE,0.002865897
chr4,82900450,82900950,501,*,CD4+_T_Cells,0.009655704,81289,chr4,82816661,82819160,2500,*,CD4+_T_Cells,SEC31A,protein_coding,FALSE,-0.042113823
chr17,49191827,49192327,501,*,CD4+_T_Cells,-0.006657102,15899,chr17,49208227,49210726,2500,*,CD4+_T_Cells,ABI3,protein_coding,FALSE,0.093102149
chr5,168579507,168580007,501,*,CD4+_T_Cells,-0.008301604,1055239,chr5,169635247,169637746,2500,*,CD4+_T_Cells,DOCK2,protein_coding,FALSE,-0.002552616
chr10,13348304,13348804,501,*,CD4+_T_Cells,0.040978028,248355,chr10,13097449,13099948,2500,*,CD4+_T_Cells,OPTN,protein_coding,FALSE,-0.048930106
chr10,7787810,7788310,501,*,CD4+_T_Cells,-0.002091334,28193,chr10,7816504,7819003,2500,*,CD4+_T_Cells,TAF3,protein_coding,FALSE,0.003326183
chr12,50401105,50401605,501,*,CD4+_T_Cells,-0.005596684,101379,chr12,50502985,50505484,2500,*,CD4+_T_Cells,DIP2B,protein_coding,FALSE,-0.024948453
chr2,74421416,74421916,501,*,CD4+_T_Cells,1.99565e-4,0,chr2,74419678,74422177,2500,*,CD4+_T_Cells,WDR54,protein_coding,FALSE,0.024009052
chr6,169790071,169790571,501,*,CD4+_T_Cells,0.036732184,85666,chr6,169701905,169704404,2500,*,CD4+_T_Cells,PHF10,protein_coding,FALSE,-0.010736178
chr2,226423309,226423809,501,*,CD4+_T_Cells,0.048733481,899341,chr2,227323151,227325650,2500,*,CD4+_T_Cells,MFF,protein_coding,FALSE,0.018800297
chr11,1383166,1383666,501,*,CD4+_T_Cells,-0.010981308,83790,chr11,1467457,1469956,2500,*,CD4+_T_Cells,MOB2,protein_coding,FALSE,-0.036844374
chr11,35235888,35236388,501,*,CD4+_T_Cells,-0.015689187,96518,chr11,35136870,35139369,2500,*,CD4+_T_Cells,CD44,protein_coding,FALSE,0.130335557
chr19,12666495,12666995,501,*,CD4+_T_Cells,-0.006137318,0,chr19,12666071,12668570,2500,*,CD4+_T_Cells,WDR83OS,protein_coding,FALSE,0.028555733
chr3,172477253,172477753,501,*,CD4+_T_Cells,-0.010991078,25754,chr3,172503508,172506007,2500,*,CD4+_T_Cells,TNFSF10,protein_coding,FALSE,-0.022885074
chr8,70534393,70534893,501,*,CD4+_T_Cells,-0.0151415,36548,chr8,70571442,70573941,2500,*,CD4+_T_Cells,TRAM1,protein_coding,FALSE,0.028665046
chr3,71064223,71064723,501,*,CD4+_T_Cells,0.031755295,109030,chr3,70952693,70955192,2500,*,CD4+_T_Cells,FOXP1,protein_coding,FALSE,0.076851939
chr19,8005479,8005979,501,*,CD4+_T_Cells,-9.78799e-4,46400,chr19,7956579,7959078,2500,*,CD4+_T_Cells,ELAVL1,protein_coding,FALSE,-0.041889337
chr5,144170534,144171034,501,*,CD4+_T_Cells,-0.009029258,11875,chr5,144156159,144158658,2500,*,CD4+_T_Cells,YIPF5,protein_coding,FALSE,0.048089444
chr8,94719550,94720050,501,*,CD4+_T_Cells,-0.01164717,411753,chr8,95131804,95134303,2500,*,CD4+_T_Cells,PLEKHF2,protein_coding,FALSE,0.017327935
chr11,65570120,65570620,501,*,CD4+_T_Cells,0.033215001,0,chr11,65570349,65572848,2500,*,CD4+_T_Cells,FAM89B,protein_coding,FALSE,-0.012800115
chr6,15248491,15248991,501,*,CD4+_T_Cells,0.023690433,271809,chr6,15520801,15523300,2500,*,CD4+_T_Cells,DTNBP1,LRG_gene,FALSE,-0.079040462
chr6,32971130,32971630,501,*,CD4+_T_Cells,1.25618e-4,1970,chr6,32966660,32969159,2500,*,CD4+_T_Cells,BRD2,protein_coding,FALSE,-0.523942059
chr5,138352307,138352807,501,*,CD4+_T_Cells,0.026574251,0,chr5,138350596,138353095,2500,*,CD4+_T_Cells,KDM3B,protein_coding,FALSE,-0.011027943
chrX,154547035,154547535,501,*,CD4+_T_Cells,-0.002235634,0,chrX,154545847,154548346,2500,*,CD4+_T_Cells,IKBKG,LRG_gene,FALSE,0.054167765
chr19,44304782,44305282,501,*,CD4+_T_Cells,-0.005986059,440422,chr19,44745705,44748204,2500,*,CD4+_T_Cells,BCL3,protein_coding,FALSE,0.02551527
chr15,40440612,40441112,501,*,CD4+_T_Cells,0.002672141,161936,chr15,40276176,40278675,2500,*,CD4+_T_Cells,PLCB2,protein_coding,FALSE,-0.025081908
chr1,85259474,85259974,501,*,CD4+_T_Cells,-0.008985725,9021,chr1,85247953,85250452,2500,*,CD4+_T_Cells,C1orf52,protein_coding,FALSE,0.019970905
chr15,41774129,41774629,501,*,CD4+_T_Cells,0.018610048,152405,chr15,41619224,41621723,2500,*,CD4+_T_Cells,MGA,protein_coding,FALSE,0.002241159
chr8,124538274,124538774,501,*,CD4+_T_Cells,-0.014950361,0,chr8,124537103,124539602,2500,*,CD4+_T_Cells,NDUFB9,protein_coding,FALSE,0.082255397
chr16,11254747,11255247,501,*,CD4+_T_Cells,-0.012858073,0,chr16,11252405,11254904,2500,*,CD4+_T_Cells,SOCS1,protein_coding,FALSE,-0.126275243
chr14,24195012,24195512,501,*,CD4+_T_Cells,-0.005105539,12070,chr14,24207583,24210082,2500,*,CD4+_T_Cells,CHMP4A,protein_coding,FALSE,0.002434063
chr12,68236502,68237002,501,*,CD4+_T_Cells,0.035459747,246557,chr12,67987445,67989944,2500,*,CD4+_T_Cells,IFNG-AS1,antisense,FALSE,-0.112124158
chr13,20163306,20163806,501,*,CD4+_T_Cells,-0.014877987,204136,chr13,19956670,19959169,2500,*,CD4+_T_Cells,ZMYM2,protein_coding,FALSE,-0.114553157
chr19,53869370,53869870,501,*,CD4+_T_Cells,-3.58983e-4,2647,chr19,53864223,53866722,2500,*,CD4+_T_Cells,MYADM,protein_coding,FALSE,0.334274606
chr17,45061565,45062065,501,*,CD4+_T_Cells,-0.008902333,9455,chr17,45049610,45052109,2500,*,CD4+_T_Cells,NMT1,protein_coding,FALSE,-0.03804607
chr12,131894323,131894823,501,*,CD4+_T_Cells,0.040325779,53096,chr12,131947920,131950419,2500,*,CD4+_T_Cells,EP400,protein_coding,FALSE,-0.041693876
chr15,58933955,58934455,501,*,CD4+_T_Cells,0.033457338,54410,chr15,58877045,58879544,2500,*,CD4+_T_Cells,SLTM,protein_coding,FALSE,-0.019457471
chr7,99551891,99552391,501,*,CD4+_T_Cells,0.036080186,4014,chr7,99556406,99558905,2500,*,CD4+_T_Cells,ZNF655,protein_coding,FALSE,-0.036547369
chr11,77819298,77819798,501,*,CD4+_T_Cells,0.03535086,158802,chr11,77657996,77660495,2500,*,CD4+_T_Cells,RSF1,protein_coding,FALSE,0.002759702
chr2,96146567,96147067,501,*,CD4+_T_Cells,-0.014689934,2901,chr2,96141166,96143665,2500,*,CD4+_T_Cells,DUSP2,protein_coding,TRUE,-0.354797968
chr9,128723987,128724487,501,*,CD4+_T_Cells,0.018933053,2618,chr9,128718869,128721368,2500,*,CD4+_T_Cells,ZDHHC12,protein_coding,FALSE,0.022472801
chr1,155562385,155562885,501,*,CD4+_T_Cells,-3.96208e-4,94557,chr1,155657443,155659942,2500,*,CD4+_T_Cells,YY1AP1,protein_coding,FALSE,0.012739311
chr11,64342417,64342917,501,*,CD4+_T_Cells,0.002055011,1694,chr11,64338223,64340722,2500,*,CD4+_T_Cells,CCDC88B,protein_coding,FALSE,-0.01247147
chr14,102524420,102524920,501,*,CD4+_T_Cells,-0.007403204,443182,chr14,102078738,102081237,2500,*,CD4+_T_Cells,HSP90AA1,protein_coding,FALSE,0.059029306
chr16,72664810,72665310,501,*,CD4+_T_Cells,-0.003174381,570748,chr16,72091562,72094061,2500,*,CD4+_T_Cells,DHX38,protein_coding,FALSE,-0.085093145
chr1,222455043,222455543,501,*,CD4+_T_Cells,0.043384259,160542,chr1,222616086,222618585,2500,*,CD4+_T_Cells,MIA3,protein_coding,FALSE,0.004836869
chr21,44083511,44084011,501,*,CD4+_T_Cells,0.041200137,70692,chr21,44010319,44012818,2500,*,CD4+_T_Cells,TRAPPC10,protein_coding,FALSE,-0.043599434
chr19,4066578,4067078,501,*,CD4+_T_Cells,-0.003121366,21242,chr19,4088321,4090820,2500,*,CD4+_T_Cells,MAP2K2,protein_coding,FALSE,0.033890093
chr14,54902631,54903131,501,*,CD4+_T_Cells,-0.006859311,146499,chr14,55049631,55052130,2500,*,CD4+_T_Cells,MAPK1IP1L,protein_coding,FALSE,0.059918693
chr17,69326994,69327494,501,*,CD4+_T_Cells,0.018995548,814115,chr17,68510379,68512878,2500,*,CD4+_T_Cells,PRKAR1A,LRG_gene,FALSE,0.024801631
chr6,33668855,33669355,501,*,CD4+_T_Cells,0.054241384,22937,chr6,33692293,33694792,2500,*,CD4+_T_Cells,UQCC2,protein_coding,FALSE,0.001221554
chr8,29806327,29806827,501,*,CD4+_T_Cells,-0.013525533,254184,chr8,30061012,30063511,2500,*,CD4+_T_Cells,SARAF,protein_coding,FALSE,0.073934404
chr11,66744364,66744864,501,*,CD4+_T_Cells,0.048848944,105247,chr11,66636617,66639116,2500,*,CD4+_T_Cells,RBM4,protein_coding,FALSE,0.062729952
chr12,674409,674909,501,*,CD4+_T_Cells,0.029335003,75683,chr12,750593,753092,2500,*,CD4+_T_Cells,WNK1,protein_coding,FALSE,-0.113201548
chr2,218892584,218893084,501,*,CD4+_T_Cells,0.023383032,276812,chr2,219169897,219172396,2500,*,CD4+_T_Cells,CNPPD1,protein_coding,FALSE,-0.006532566
chr8,21919328,21919828,501,*,CD4+_T_Cells,0.027527571,9955,chr8,21906873,21909372,2500,*,CD4+_T_Cells,DOK2,protein_coding,FALSE,0.03366713
chr8,22578824,22579324,501,*,CD4+_T_Cells,-0.013893829,45,chr8,22576279,22578778,2500,*,CD4+_T_Cells,PDLIM2,protein_coding,FALSE,0.065401951
chr15,76931403,76931903,501,*,CD4+_T_Cells,-0.001084956,0,chr15,76929619,76932118,2500,*,CD4+_T_Cells,RCN2,protein_coding,FALSE,0.014997894
chr21,44939696,44940196,501,*,CD4+_T_Cells,-0.003087153,18145,chr21,44919051,44921550,2500,*,CD4+_T_Cells,ITGB2-AS1,antisense,FALSE,-0.048124723
chr3,151227611,151228111,501,*,CD4+_T_Cells,-0.01406497,485984,chr3,150739127,150741626,2500,*,CD4+_T_Cells,SIAH2,protein_coding,FALSE,-0.019355881
chr15,78077487,78077987,501,*,CD4+_T_Cells,-0.014779572,92951,chr15,77982036,77984535,2500,*,CD4+_T_Cells,TBC1D2B,protein_coding,FALSE,-0.020817788
chr3,5197323,5197823,501,*,CD4+_T_Cells,0.034338373,74603,chr3,5120220,5122719,2500,*,CD4+_T_Cells,ARL8B,protein_coding,FALSE,0.015039756
chr9,136842191,136842691,501,*,CD4+_T_Cells,0.002739122,4032,chr9,136846724,136849223,2500,*,CD4+_T_Cells,PHPT1,protein_coding,FALSE,-0.020040916
chr6,111605669,111606169,501,*,CD4+_T_Cells,0.029072574,52162,chr6,111658332,111660831,2500,*,CD4+_T_Cells,FYN,protein_coding,FALSE,-0.013432761
chr1,28886850,28887350,501,*,CD4+_T_Cells,0.038602459,0,chr1,28885091,28887590,2500,*,CD4+_T_Cells,EPB41,protein_coding,FALSE,-0.115730138
chr3,129439793,129440293,501,*,CD4+_T_Cells,0.012600475,8349,chr3,129428944,129431443,2500,*,CD4+_T_Cells,MBD4,protein_coding,FALSE,-0.030715344
chr15,40357952,40358452,501,*,CD4+_T_Cells,0.006451107,79276,chr15,40276176,40278675,2500,*,CD4+_T_Cells,PLCB2,protein_coding,FALSE,-0.025081908
chrX,154371071,154371571,501,*,CD4+_T_Cells,3.04426e-4,5625,chrX,154377197,154379696,2500,*,CD4+_T_Cells,EMD,protein_coding,FALSE,-0.037844569
chr2,110677914,110678414,501,*,CD4+_T_Cells,-0.008038511,515935,chr2,111194350,111196849,2500,*,CD4+_T_Cells,MIR4435-2HG,lincRNA,FALSE,-0.119409854
chr16,2882532,2883032,501,*,CD4+_T_Cells,0.019682711,129703,chr16,2750329,2752828,2500,*,CD4+_T_Cells,SRRM2,protein_coding,FALSE,-0.049335965
chr4,99088502,99089002,501,*,CD4+_T_Cells,0.018288003,17024,chr4,99068978,99071477,2500,*,CD4+_T_Cells,ADH5,protein_coding,FALSE,0.002800245
chr20,47501780,47502280,501,*,CD4+_T_Cells,-0.0063542,0,chr20,47499902,47502401,2500,*,CD4+_T_Cells,NCOA3,protein_coding,FALSE,0.049318112
chr14,77124875,77125375,501,*,CD4+_T_Cells,0.039039347,330494,chr14,77455870,77458369,2500,*,CD4+_T_Cells,AHSA1,protein_coding,FALSE,-0.003223292
chr11,65884575,65885075,501,*,CD4+_T_Cells,7.10562e-5,334,chr11,65881741,65884240,2500,*,CD4+_T_Cells,FIBP,protein_coding,FALSE,0.017510813
chr17,30731372,30731872,501,*,CD4+_T_Cells,0.043884762,35515,chr17,30767388,30769887,2500,*,CD4+_T_Cells,CRLF3,protein_coding,FALSE,0.009918344
chr1,168179215,168179715,501,*,CD4+_T_Cells,-0.018518128,0,chr1,168176933,168179432,2500,*,CD4+_T_Cells,TIPRL,protein_coding,FALSE,-0.021913893
chr14,50001123,50001623,501,*,CD4+_T_Cells,0.04550595,107531,chr14,49891092,49893591,2500,*,CD4+_T_Cells,ARF6,protein_coding,FALSE,0.115661732
chr20,5127464,5127964,501,*,CD4+_T_Cells,0.043750463,178,chr20,5124786,5127285,2500,*,CD4+_T_Cells,CDS2,protein_coding,FALSE,0.043904809
chr19,10572270,10572770,501,*,CD4+_T_Cells,-0.006717919,5308,chr19,10564462,10566961,2500,*,CD4+_T_Cells,CDKN2D,protein_coding,FALSE,0.04388763
chr5,36877020,36877520,501,*,CD4+_T_Cells,0.036012181,0,chr5,36874759,36877258,2500,*,CD4+_T_Cells,NIPBL,protein_coding,FALSE,-0.065829809
chr1,121518895,121519395,501,*,CD4+_T_Cells,0.050653126,605120,chr1,120911275,120913774,2500,*,CD4+_T_Cells,LINC00623,lincRNA,FALSE,0.052459042
chr8,38105584,38106084,501,*,CD4+_T_Cells,0.024345023,55236,chr8,38161321,38163820,2500,*,CD4+_T_Cells,LSM1,protein_coding,FALSE,-0.002400704
chr7,73683231,73683731,501,*,CD4+_T_Cells,0.023074884,146375,chr7,73534356,73536855,2500,*,CD4+_T_Cells,BCL7B,protein_coding,FALSE,0.070949304
chr7,2709631,2710131,501,*,CD4+_T_Cells,0.003850181,194009,chr7,2904141,2906640,2500,*,CD4+_T_Cells,CARD11,protein_coding,FALSE,-0.026724961
chr8,42140610,42141110,501,*,CD4+_T_Cells,0.032388719,9835,chr8,42150946,42153445,2500,*,CD4+_T_Cells,AP3M2,protein_coding,FALSE,0.044121274
chr17,1684711,1685211,501,*,CD4+_T_Cells,0.01686622,33582,chr17,1648629,1651128,2500,*,CD4+_T_Cells,PRPF8,protein_coding,FALSE,0.00250291
chr4,1009601,1010101,501,*,CD4+_T_Cells,0.001954002,76714,chr4,930387,932886,2500,*,CD4+_T_Cells,TMEM175,protein_coding,FALSE,-0.016890603
chr16,89972314,89972814,501,*,CD4+_T_Cells,0.00254609,98228,chr16,89871586,89874085,2500,*,CD4+_T_Cells,TCF25,protein_coding,FALSE,-0.080798725
chr1,45583752,45584252,501,*,CD4+_T_Cells,-0.006140576,0,chr1,45581846,45584345,2500,*,CD4+_T_Cells,NASP,protein_coding,FALSE,-0.140043007
chr11,6418856,6419356,501,*,CD4+_T_Cells,-0.021453014,23232,chr11,6393124,6395623,2500,*,CD4+_T_Cells,APBB1,protein_coding,FALSE,0.056577074
chr17,35764079,35764579,501,*,CD4+_T_Cells,0.005351442,49788,chr17,35711791,35714290,2500,*,CD4+_T_Cells,TAF15,protein_coding,FALSE,0.028595786
chr3,182793225,182793725,501,*,CD4+_T_Cells,-0.009875229,0,chr3,182791500,182793999,2500,*,CD4+_T_Cells,ATP11B,protein_coding,FALSE,-0.06715568
chr1,150577625,150578125,501,*,CD4+_T_Cells,-0.012462381,2574,chr1,150572551,150575050,2500,*,CD4+_T_Cells,MCL1,protein_coding,FALSE,-0.082805236
chr12,57478115,57478615,501,*,CD4+_T_Cells,-0.024390016,5360,chr12,57470255,57472754,2500,*,CD4+_T_Cells,ARHGAP9,protein_coding,FALSE,-0.017651786
chr22,38751613,38752113,501,*,CD4+_T_Cells,0.04338615,16388,chr22,38732725,38735224,2500,*,CD4+_T_Cells,SUN2,protein_coding,FALSE,0.040130077
chr3,177197308,177197808,501,*,CD4+_T_Cells,0.033438511,177468,chr3,177017340,177019839,2500,*,CD4+_T_Cells,TBL1XR1,protein_coding,FALSE,0.024726989
chr6,46129681,46130181,501,*,CD4+_T_Cells,0.017742475,1319864,chr6,44807317,44809816,2500,*,CD4+_T_Cells,SUPT3H,protein_coding,FALSE,0.022077574
chr14,50000400,50000900,501,*,CD4+_T_Cells,0.039589094,106808,chr14,49891092,49893591,2500,*,CD4+_T_Cells,ARF6,protein_coding,FALSE,0.115661732
chr2,159516374,159516874,501,*,CD4+_T_Cells,0.022598938,193582,chr2,159710457,159712956,2500,*,CD4+_T_Cells,MARCH7,protein_coding,FALSE,-0.018438871
chr8,66667040,66667540,501,*,CD4+_T_Cells,-0.009276205,38053,chr8,66626487,66628986,2500,*,CD4+_T_Cells,VCPIP1,protein_coding,FALSE,-0.055426384
chr22,50507236,50507736,501,*,CD4+_T_Cells,0.003696324,3787,chr22,50500949,50503448,2500,*,CD4+_T_Cells,LMF2,protein_coding,FALSE,-0.088068866
chr1,222713047,222713547,501,*,CD4+_T_Cells,0.029769574,44534,chr1,222666013,222668512,2500,*,CD4+_T_Cells,AIDA,protein_coding,FALSE,0.05177433
chr4,81472319,81472819,501,*,CD4+_T_Cells,-0.012971308,877678,chr4,82350498,82352997,2500,*,CD4+_T_Cells,HNRNPD,protein_coding,FALSE,0.049096359
chr10,32346991,32347491,501,*,CD4+_T_Cells,0.027575579,78740,chr10,32265751,32268250,2500,*,CD4+_T_Cells,EPC1,protein_coding,FALSE,-0.059685434
chr12,47904813,47905313,501,*,CD4+_T_Cells,0.036866408,121591,chr12,47780722,47783221,2500,*,CD4+_T_Cells,HDAC7,protein_coding,FALSE,-0.024155224
chr14,51860357,51860857,501,*,CD4+_T_Cells,-0.008215106,33662,chr14,51824195,51826694,2500,*,CD4+_T_Cells,GNG2,protein_coding,FALSE,-0.077481292
chrX,71067688,71068188,501,*,CD4+_T_Cells,-0.01017648,37215,chrX,71105404,71107903,2500,*,CD4+_T_Cells,IL2RG,protein_coding,FALSE,0.122665995
chr16,30957415,30957915,501,*,CD4+_T_Cells,0.030375803,72973,chr16,31030889,31033388,2500,*,CD4+_T_Cells,STX4,protein_coding,FALSE,-0.006326892
chr11,842050,842550,501,*,CD4+_T_Cells,-0.005839428,4194,chr11,835356,837855,2500,*,CD4+_T_Cells,POLR2L,protein_coding,FALSE,0.081413956
chr10,110226468,110226968,501,*,CD4+_T_Cells,0.031069622,18363,chr10,110205605,110208104,2500,*,CD4+_T_Cells,MXI1,protein_coding,FALSE,0.082598452
chr16,30445691,30446191,501,*,CD4+_T_Cells,-0.001392724,1560,chr16,30441631,30444130,2500,*,CD4+_T_Cells,SEPHS2,protein_coding,FALSE,0.031671102
chr7,100435549,100436049,501,*,CD4+_T_Cells,-0.003550957,0,chr7,100433282,100435781,2500,*,CD4+_T_Cells,PPP1R35,protein_coding,FALSE,0.015027435
